TRADEDATE,SECID,CLOSE
2013-12-10,MOEX,63.77
2013-12-11,MOEX,63.71
2013-12-12,MOEX,63.18
2013-12-13,MOEX,63.8
2013-12-16,MOEX,63.88
2013-12-17,MOEX,63.59
2013-12-18,MOEX,63.52
2013-12-19,MOEX,62.11
2013-12-20,MOEX,63.09
2013-12-23,MOEX,65.01
2013-12-24,MOEX,64.39
2013-12-25,MOEX,64
2013-12-26,MOEX,63.02
2013-12-27,MOEX,64.26
2013-12-30,MOEX,65
2014-01-06,MOEX,62.92
2014-01-08,MOEX,65
2014-01-09,MOEX,65.07
2014-01-10,MOEX,65.39
2014-01-13,MOEX,65.2
2014-01-14,MOEX,64.81
2014-01-15,MOEX,65
2014-01-16,MOEX,64.8
2014-01-17,MOEX,64.26
2014-01-20,MOEX,63.66
2014-01-21,MOEX,64.33
2014-01-22,MOEX,63.6
2014-01-23,MOEX,63.61
2014-01-24,MOEX,62.45
2014-01-27,MOEX,61.76
2014-01-28,MOEX,62.96
2014-01-29,MOEX,63.3
2014-01-30,MOEX,61.08
2014-01-31,MOEX,61.43
2014-02-03,MOEX,61.18
2014-02-04,MOEX,60.51
2014-02-05,MOEX,62.41
2014-02-06,MOEX,64.7
2014-02-07,MOEX,63.5
2014-02-10,MOEX,63
2014-02-11,MOEX,63.68
2014-02-12,MOEX,62.55
2014-02-13,MOEX,64.05
2014-02-14,MOEX,65
2014-02-17,MOEX,65.3
2014-02-18,MOEX,65.3
2014-02-19,MOEX,65.27
2014-02-20,MOEX,64.17
2014-02-21,MOEX,65.23
2014-02-24,MOEX,65.07
2014-02-25,MOEX,65.15
2014-02-26,MOEX,64.1
2014-02-27,MOEX,64
2014-02-28,MOEX,64
2014-03-03,MOEX,56.61
2014-03-04,MOEX,56.75
2014-03-05,MOEX,59.11
2014-03-06,MOEX,57.67
2014-03-07,MOEX,57
2014-03-11,MOEX,54.75
2014-03-12,MOEX,53.75
2014-03-13,MOEX,49.1
2014-03-14,MOEX,48.84
2014-03-17,MOEX,50.6
2014-03-18,MOEX,56.62
2014-03-19,MOEX,55.86
2014-03-20,MOEX,56.03
2014-03-21,MOEX,55.53
2014-03-24,MOEX,56.7
2014-03-25,MOEX,58.07
2014-03-26,MOEX,59.25
2014-03-27,MOEX,57.55
2014-03-28,MOEX,58.23
2014-03-31,MOEX,57.9
2014-04-01,MOEX,57.76
2014-04-02,MOEX,59.5
2014-04-03,MOEX,59.44
2014-04-04,MOEX,58.6
2014-04-07,MOEX,56.25
2014-04-08,MOEX,57.22
2014-04-09,MOEX,58.19
2014-04-10,MOEX,62
2014-04-11,MOEX,61.67
2014-04-14,MOEX,58.7
2014-04-15,MOEX,55.81
2014-04-16,MOEX,56.1
2014-04-17,MOEX,55.93
2014-04-18,MOEX,57
2014-04-21,MOEX,56
2014-04-22,MOEX,55.6
2014-04-23,MOEX,55.65
2014-04-24,MOEX,55.2
2014-04-25,MOEX,53.9
2014-04-28,MOEX,53.9
2014-04-29,MOEX,53.66
2014-04-30,MOEX,52.79
2014-05-02,MOEX,53.59
2014-05-05,MOEX,52.91
2014-05-06,MOEX,54.31
2014-05-07,MOEX,55.6
2014-05-08,MOEX,58.03
2014-05-12,MOEX,58.17
2014-05-13,MOEX,59.49
2014-05-14,MOEX,59.29
2014-05-15,MOEX,58
2014-05-16,MOEX,58.21
2014-05-19,MOEX,59.49
2014-05-20,MOEX,59.75
2014-05-21,MOEX,60.49
2014-05-22,MOEX,60.5
2014-05-23,MOEX,62
2014-05-26,MOEX,62.54
2014-05-27,MOEX,61
2014-05-28,MOEX,61.75
2014-05-29,MOEX,63.64
2014-05-30,MOEX,65.75
2014-06-02,MOEX,65.45
2014-06-03,MOEX,63.2
2014-06-04,MOEX,64.01
2014-06-05,MOEX,65.3
2014-06-06,MOEX,65.34
2014-06-09,MOEX,65.66
2014-06-10,MOEX,63.88
2014-06-11,MOEX,65.65
2014-06-16,MOEX,65.65
2014-06-17,MOEX,66.3
2014-06-18,MOEX,66.96
2014-06-19,MOEX,67.5
2014-06-20,MOEX,68.31
2014-06-23,MOEX,69.8
2014-06-24,MOEX,68.36
2014-06-25,MOEX,66.18
2014-06-26,MOEX,65.97
2014-06-27,MOEX,66.17
2014-06-30,MOEX,67.45
2014-07-01,MOEX,65.05
2014-07-02,MOEX,65.75
2014-07-03,MOEX,65.6
2014-07-04,MOEX,64.54
2014-07-07,MOEX,65.92
2014-07-08,MOEX,65
2014-07-09,MOEX,65.25
2014-07-10,MOEX,62.27
2014-07-11,MOEX,62.12
2014-07-14,MOEX,61.71
2014-07-15,MOEX,61.64
2014-07-16,MOEX,61.8
2014-07-17,MOEX,61.49
2014-07-18,MOEX,60.93
2014-07-21,MOEX,58.75
2014-07-22,MOEX,60.1
2014-07-23,MOEX,61.43
2014-07-24,MOEX,59.8
2014-07-25,MOEX,58.7
2014-07-28,MOEX,55.5
2014-07-29,MOEX,56.49
2014-07-30,MOEX,58
2014-07-31,MOEX,56.94
2014-08-01,MOEX,57.48
2014-08-04,MOEX,58.56
2014-08-05,MOEX,59.2
2014-08-06,MOEX,56.83
2014-08-07,MOEX,56.01
2014-08-08,MOEX,58.5
2014-08-11,MOEX,59
2014-08-12,MOEX,58.65
2014-08-13,MOEX,60.71
2014-08-14,MOEX,59.8
2014-08-15,MOEX,60.6
2014-08-18,MOEX,61.8
2014-08-19,MOEX,63.8
2014-08-20,MOEX,64
2014-08-21,MOEX,64.99
2014-08-22,MOEX,64.25
2014-08-25,MOEX,64.94
2014-08-26,MOEX,66.2
2014-08-27,MOEX,66.5
2014-08-28,MOEX,64.7
2014-08-29,MOEX,63.5
2014-09-01,MOEX,60.55
2014-09-02,MOEX,60.82
2014-09-03,MOEX,63.4
2014-09-04,MOEX,64.3
2014-09-05,MOEX,64.22
2014-09-08,MOEX,63.85
2014-09-09,MOEX,63.12
2014-09-10,MOEX,63.3
2014-09-11,MOEX,62.17
2014-09-12,MOEX,61.95
2014-09-15,MOEX,61.17
2014-09-16,MOEX,61.9
2014-09-17,MOEX,60
2014-09-18,MOEX,61
2014-09-19,MOEX,59.58
2014-09-22,MOEX,60.3
2014-09-23,MOEX,60.1
2014-09-24,MOEX,60
2014-09-25,MOEX,59.86
2014-09-26,MOEX,59.98
2014-09-29,MOEX,58.49
2014-09-30,MOEX,58.5
2014-10-01,MOEX,58.6
2014-10-02,MOEX,58.52
2014-10-03,MOEX,59
2014-10-06,MOEX,61.2
2014-10-07,MOEX,60.44
2014-10-08,MOEX,59.94
2014-10-09,MOEX,59.8
2014-10-10,MOEX,58.7
2014-10-13,MOEX,60
2014-10-14,MOEX,59.55
2014-10-15,MOEX,59
2014-10-16,MOEX,58.99
2014-10-17,MOEX,58.9
2014-10-20,MOEX,57.5
2014-10-21,MOEX,57.95
2014-10-22,MOEX,58
2014-10-23,MOEX,58.1
2014-10-24,MOEX,58.2
2014-10-27,MOEX,58
2014-10-28,MOEX,58.13
2014-10-29,MOEX,58
2014-10-30,MOEX,57.89
2014-10-31,MOEX,58
2014-11-03,MOEX,57.67
2014-11-05,MOEX,58
2014-11-06,MOEX,58.99
2014-11-07,MOEX,59.28
2014-11-10,MOEX,60
2014-11-11,MOEX,59.29
2014-11-12,MOEX,59.09
2014-11-13,MOEX,58.5
2014-11-14,MOEX,57.6
2014-11-17,MOEX,57.2
2014-11-18,MOEX,57.9
2014-11-19,MOEX,60.5
2014-11-20,MOEX,62.07
2014-11-21,MOEX,63.5
2014-11-24,MOEX,62.89
2014-11-25,MOEX,61.6
2014-11-26,MOEX,60.34
2014-11-27,MOEX,59
2014-11-28,MOEX,59.83
2014-12-01,MOEX,60.01
2014-12-02,MOEX,59.08
2014-12-03,MOEX,60.78
2014-12-04,MOEX,62
2014-12-05,MOEX,62.37
2014-12-08,MOEX,60.15
2014-12-09,MOEX,60.05
2014-12-10,MOEX,61.3
2014-12-11,MOEX,60.95
2014-12-12,MOEX,61.97
2014-12-15,MOEX,61.1
2014-12-16,MOEX,60
2014-12-17,MOEX,61.91
2014-12-18,MOEX,61.5
2014-12-19,MOEX,62
2014-12-22,MOEX,62.22
2014-12-23,MOEX,61.84
2014-12-24,MOEX,61.88
2014-12-25,MOEX,61.16
2014-12-26,MOEX,61.95
2014-12-29,MOEX,61
2014-12-30,MOEX,59.06
2015-01-05,MOEX,60.4
2015-01-06,MOEX,61.9
2015-01-08,MOEX,61.9
2015-01-09,MOEX,60.14
2015-01-12,MOEX,59.59
2015-01-13,MOEX,58.51
2015-01-14,MOEX,61.22
2015-01-15,MOEX,61.8
2015-01-16,MOEX,62.5
2015-01-19,MOEX,63.45
2015-01-20,MOEX,62
2015-01-21,MOEX,64.5
2015-01-22,MOEX,68
2015-01-23,MOEX,69.11
2015-01-26,MOEX,66.6
2015-01-27,MOEX,67.84
2015-01-28,MOEX,68
2015-01-29,MOEX,69.3
2015-01-30,MOEX,70
2015-02-02,MOEX,69.66
2015-02-03,MOEX,73.5
2015-02-04,MOEX,73.3
2015-02-05,MOEX,72
2015-02-06,MOEX,74.8
2015-02-09,MOEX,74.2
2015-02-10,MOEX,71.26
2015-02-11,MOEX,70.5
2015-02-12,MOEX,72.5
2015-02-13,MOEX,72.5
2015-02-16,MOEX,74.88
2015-02-17,MOEX,75.45
2015-02-18,MOEX,78.4
2015-02-19,MOEX,76.75
2015-02-20,MOEX,75.69
2015-02-24,MOEX,76.5
2015-02-25,MOEX,76.6
2015-02-26,MOEX,77.45
2015-02-27,MOEX,76.9
2015-03-02,MOEX,76.01
2015-03-03,MOEX,74.88
2015-03-04,MOEX,70.67
2015-03-05,MOEX,70
2015-03-06,MOEX,69
2015-03-10,MOEX,65
2015-03-11,MOEX,67.9
2015-03-12,MOEX,69.2
2015-03-13,MOEX,67.3
2015-03-16,MOEX,67.26
2015-03-17,MOEX,66.5
2015-03-18,MOEX,67.7
2015-03-19,MOEX,66.99
2015-03-20,MOEX,65.8
2015-03-23,MOEX,65.98
2015-03-24,MOEX,69
2015-03-25,MOEX,69.25
2015-03-26,MOEX,69.43
2015-03-27,MOEX,66.65
2015-03-30,MOEX,68.99
2015-03-31,MOEX,69
2015-04-01,MOEX,70.26
2015-04-02,MOEX,75.49
2015-04-03,MOEX,74.75
2015-04-06,MOEX,76.49
2015-04-07,MOEX,77.01
2015-04-08,MOEX,75.2
2015-04-09,MOEX,72.3
2015-04-10,MOEX,73.5
2015-04-13,MOEX,74.5
2015-04-14,MOEX,73.4
2015-04-15,MOEX,73.3
2015-04-16,MOEX,76
2015-04-17,MOEX,73.6
2015-04-20,MOEX,75.59
2015-04-21,MOEX,76.1
2015-04-22,MOEX,75.8
2015-04-23,MOEX,74.01
2015-04-24,MOEX,75.2
2015-04-27,MOEX,76.65
2015-04-28,MOEX,74.35
2015-04-29,MOEX,74.03
2015-04-30,MOEX,77
2015-05-05,MOEX,79.4
2015-05-06,MOEX,78.8
2015-05-07,MOEX,76
2015-05-08,MOEX,73.49
2015-05-12,MOEX,74.5
2015-05-13,MOEX,73.5
2015-05-14,MOEX,71.4
2015-05-15,MOEX,72.25
2015-05-18,MOEX,73.54
2015-05-19,MOEX,72.63
2015-05-20,MOEX,73.18
2015-05-21,MOEX,74.82
2015-05-22,MOEX,75.15
2015-05-25,MOEX,75.47
2015-05-26,MOEX,74.3
2015-05-27,MOEX,72.89
2015-05-28,MOEX,71.23
2015-05-29,MOEX,72
2015-06-01,MOEX,72.23
2015-06-02,MOEX,73.5
2015-06-03,MOEX,71.15
2015-06-04,MOEX,70.55
2015-06-05,MOEX,72.8
2015-06-08,MOEX,72.2
2015-06-09,MOEX,72.25
2015-06-10,MOEX,71.5
2015-06-11,MOEX,71.65
2015-06-15,MOEX,71.55
2015-06-16,MOEX,71
2015-06-17,MOEX,72.77
2015-06-18,MOEX,71.31
2015-06-19,MOEX,71.15
2015-06-22,MOEX,70.64
2015-06-23,MOEX,69.21
2015-06-24,MOEX,67.85
2015-06-25,MOEX,68.21
2015-06-26,MOEX,69.59
2015-06-29,MOEX,69.38
2015-06-30,MOEX,69.82
2015-07-01,MOEX,68.8
2015-07-02,MOEX,69.57
2015-07-03,MOEX,68.53
2015-07-06,MOEX,66.99
2015-07-07,MOEX,66.49
2015-07-08,MOEX,66.59
2015-07-09,MOEX,67.01
2015-07-10,MOEX,66.1
2015-07-13,MOEX,67.57
2015-07-14,MOEX,70.24
2015-07-15,MOEX,72.23
2015-07-16,MOEX,71.98
2015-07-17,MOEX,71.89
2015-07-20,MOEX,70.2
2015-07-21,MOEX,70.45
2015-07-22,MOEX,70
2015-07-23,MOEX,68.95
2015-07-24,MOEX,68.11
2015-07-27,MOEX,67.75
2015-07-28,MOEX,69.91
2015-07-29,MOEX,69.7
2015-07-30,MOEX,70.59
2015-07-31,MOEX,70.5
2015-08-03,MOEX,70.5
2015-08-04,MOEX,70.5
2015-08-05,MOEX,72.2
2015-08-06,MOEX,73.31
2015-08-07,MOEX,74.4
2015-08-10,MOEX,73.6
2015-08-11,MOEX,73.6
2015-08-12,MOEX,74
2015-08-13,MOEX,75.2
2015-08-14,MOEX,76.18
2015-08-17,MOEX,76
2015-08-18,MOEX,75.2
2015-08-19,MOEX,74.3
2015-08-20,MOEX,74.52
2015-08-21,MOEX,71.8
2015-08-24,MOEX,69.5
2015-08-25,MOEX,71.4
2015-08-26,MOEX,71.1
2015-08-27,MOEX,73.42
2015-08-28,MOEX,74
2015-08-31,MOEX,74.31
2015-09-01,MOEX,76.6
2015-09-02,MOEX,74.91
2015-09-03,MOEX,75.43
2015-09-04,MOEX,76.1
2015-09-07,MOEX,73.99
2015-09-08,MOEX,75
2015-09-09,MOEX,74.88
2015-09-10,MOEX,77.61
2015-09-11,MOEX,80.59
2015-09-14,MOEX,81.97
2015-09-15,MOEX,79.99
2015-09-16,MOEX,79.31
2015-09-17,MOEX,81.88
2015-09-18,MOEX,80
2015-09-21,MOEX,80.89
2015-09-22,MOEX,79.99
2015-09-23,MOEX,79
2015-09-24,MOEX,79.4
2015-09-25,MOEX,80.48
2015-09-28,MOEX,77.5
2015-09-29,MOEX,79.5
2015-09-30,MOEX,80
2015-10-01,MOEX,79.15
2015-10-02,MOEX,77.6
2015-10-05,MOEX,78.79
2015-10-06,MOEX,81.5
2015-10-07,MOEX,83.68
2015-10-08,MOEX,83.05
2015-10-09,MOEX,85.4
2015-10-12,MOEX,88.2
2015-10-13,MOEX,86.95
2015-10-14,MOEX,85.7
2015-10-15,MOEX,83.54
2015-10-16,MOEX,85.9
2015-10-19,MOEX,86.3
2015-10-20,MOEX,86.25
2015-10-21,MOEX,85.99
2015-10-22,MOEX,88.29
2015-10-23,MOEX,92
2015-10-26,MOEX,95.1
2015-10-27,MOEX,92.05
2015-10-28,MOEX,91.7
2015-10-29,MOEX,91.31
2015-10-30,MOEX,89.84
2015-11-02,MOEX,91.99
2015-11-03,MOEX,91.5
2015-11-05,MOEX,91.3
2015-11-06,MOEX,90.81
2015-11-09,MOEX,90.19
2015-11-10,MOEX,90.5
2015-11-11,MOEX,91
2015-11-12,MOEX,87.28
2015-11-13,MOEX,87.24
2015-11-16,MOEX,91
2015-11-17,MOEX,94.4
2015-11-18,MOEX,93.5
2015-11-19,MOEX,93.09
2015-11-20,MOEX,92.89
2015-11-23,MOEX,94.01
2015-11-24,MOEX,93.94
2015-11-25,MOEX,94.05
2015-11-26,MOEX,94.8
2015-11-27,MOEX,97
2015-11-30,MOEX,94.5
2015-12-01,MOEX,96
2015-12-02,MOEX,94.69
2015-12-03,MOEX,94.02
2015-12-04,MOEX,93.8
2015-12-07,MOEX,93.59
2015-12-08,MOEX,90.25
2015-12-09,MOEX,88.3
2015-12-10,MOEX,89.27
2015-12-11,MOEX,90.7
2015-12-14,MOEX,88.8
2015-12-15,MOEX,94.9
2015-12-16,MOEX,92.3
2015-12-17,MOEX,94.21
2015-12-18,MOEX,94.82
2015-12-21,MOEX,96
2015-12-22,MOEX,95.75
2015-12-23,MOEX,96.5
2015-12-24,MOEX,95.57
2015-12-25,MOEX,94.72
2015-12-28,MOEX,93.55
2015-12-29,MOEX,93.62
2015-12-30,MOEX,91.4
2016-01-04,MOEX,91.85
2016-01-05,MOEX,94.3
2016-01-06,MOEX,94.44
2016-01-11,MOEX,94.5
2016-01-12,MOEX,93.75
2016-01-13,MOEX,91.6
2016-01-14,MOEX,91.65
2016-01-15,MOEX,86.59
2016-01-18,MOEX,90.15
2016-01-19,MOEX,90.45
2016-01-20,MOEX,90.21
2016-01-21,MOEX,90
2016-01-22,MOEX,90.28
2016-01-25,MOEX,90
2016-01-26,MOEX,90
2016-01-27,MOEX,93.65
2016-01-28,MOEX,92.7
2016-01-29,MOEX,95.99
2016-02-01,MOEX,96.5
2016-02-02,MOEX,96.2
2016-02-03,MOEX,99.6
2016-02-04,MOEX,92.3
2016-02-05,MOEX,93.03
2016-02-08,MOEX,91.14
2016-02-09,MOEX,91.09
2016-02-10,MOEX,90.95
2016-02-11,MOEX,89
2016-02-12,MOEX,89.58
2016-02-15,MOEX,90.4
2016-02-16,MOEX,91
2016-02-17,MOEX,91
2016-02-18,MOEX,92.47
2016-02-19,MOEX,89.95
2016-02-20,MOEX,90.48
2016-02-22,MOEX,92.09
2016-02-24,MOEX,93.2
2016-02-25,MOEX,95.09
2016-02-26,MOEX,96.81
2016-02-29,MOEX,99
2016-03-01,MOEX,97.8
2016-03-02,MOEX,97.6
2016-03-03,MOEX,97.7
2016-03-04,MOEX,99
2016-03-07,MOEX,100.5
2016-03-09,MOEX,99.9
2016-03-10,MOEX,101.92
2016-03-11,MOEX,101.4
2016-03-14,MOEX,103.85
2016-03-15,MOEX,103.7
2016-03-16,MOEX,105.7
2016-03-17,MOEX,105.78
2016-03-18,MOEX,105.2
2016-03-21,MOEX,104.25
2016-03-22,MOEX,103.49
2016-03-23,MOEX,104.49
2016-03-24,MOEX,104.6
2016-03-25,MOEX,104.88
2016-03-28,MOEX,103.18
2016-03-29,MOEX,100.91
2016-03-30,MOEX,101.81
2016-03-31,MOEX,105.05
2016-04-01,MOEX,105.05
2016-04-04,MOEX,103.52
2016-04-05,MOEX,102.4
2016-04-06,MOEX,102.67
2016-04-07,MOEX,103
2016-04-08,MOEX,104.2
2016-04-11,MOEX,104.55
2016-04-12,MOEX,104.9
2016-04-13,MOEX,104.9
2016-04-14,MOEX,103.47
2016-04-15,MOEX,102.05
2016-04-18,MOEX,104
2016-04-19,MOEX,107.05
2016-04-20,MOEX,108.84
2016-04-21,MOEX,108.7
2016-04-22,MOEX,109.95
2016-04-25,MOEX,109.25
2016-04-26,MOEX,103.99
2016-04-27,MOEX,103.36
2016-04-28,MOEX,104.71
2016-04-29,MOEX,102.15
2016-05-04,MOEX,105.15
2016-05-05,MOEX,106.23
2016-05-06,MOEX,103.93
2016-05-10,MOEX,102.8
2016-05-11,MOEX,106.04
2016-05-12,MOEX,107
2016-05-13,MOEX,104.32
2016-05-16,MOEX,104.36
2016-05-17,MOEX,103.71
2016-05-18,MOEX,105.22
2016-05-19,MOEX,105.2
2016-05-20,MOEX,104
2016-05-23,MOEX,104
2016-05-24,MOEX,105.1
2016-05-25,MOEX,106.17
2016-05-26,MOEX,106.47
2016-05-27,MOEX,106.94
2016-05-30,MOEX,106.75
2016-05-31,MOEX,109.4
2016-06-01,MOEX,106.72
2016-06-02,MOEX,108
2016-06-03,MOEX,109.1
2016-06-06,MOEX,111.2
2016-06-07,MOEX,112.4
2016-06-08,MOEX,111.65
2016-06-09,MOEX,111
2016-06-10,MOEX,110.81
2016-06-14,MOEX,113.1
2016-06-15,MOEX,115.74
2016-06-16,MOEX,114.9
2016-06-17,MOEX,113.09
2016-06-20,MOEX,119
2016-06-21,MOEX,117.06
2016-06-22,MOEX,117.01
2016-06-23,MOEX,117.05
2016-06-24,MOEX,114.1
2016-06-27,MOEX,112
2016-06-28,MOEX,112.99
2016-06-29,MOEX,113.75
2016-06-30,MOEX,112.52
2016-07-01,MOEX,112.44
2016-07-04,MOEX,112.9
2016-07-05,MOEX,110.78
2016-07-06,MOEX,111
2016-07-07,MOEX,113.06
2016-07-08,MOEX,115.22
2016-07-11,MOEX,119.19
2016-07-12,MOEX,119.98
2016-07-13,MOEX,119.7
2016-07-14,MOEX,119.61
2016-07-15,MOEX,120
2016-07-18,MOEX,119.2
2016-07-19,MOEX,119
2016-07-20,MOEX,114.73
2016-07-21,MOEX,115.39
2016-07-22,MOEX,115.95
2016-07-25,MOEX,117.35
2016-07-26,MOEX,114.5
2016-07-27,MOEX,114
2016-07-28,MOEX,114.95
2016-07-29,MOEX,113.51
2016-08-01,MOEX,112.7
2016-08-02,MOEX,111.27
2016-08-03,MOEX,111.63
2016-08-04,MOEX,115.19
2016-08-05,MOEX,114.87
2016-08-08,MOEX,117.94
2016-08-09,MOEX,117.52
2016-08-10,MOEX,119
2016-08-11,MOEX,119.48
2016-08-12,MOEX,123
2016-08-15,MOEX,124.99
2016-08-16,MOEX,129.44
2016-08-17,MOEX,126.61
2016-08-18,MOEX,126.6
2016-08-19,MOEX,126
2016-08-22,MOEX,125.55
2016-08-23,MOEX,124.9
2016-08-24,MOEX,127
2016-08-25,MOEX,127.01
2016-08-26,MOEX,130.75
2016-08-29,MOEX,132.34
2016-08-30,MOEX,130.63
2016-08-31,MOEX,127.07
2016-09-01,MOEX,126.8
2016-09-02,MOEX,128.45
2016-09-05,MOEX,129.29
2016-09-06,MOEX,130.47
2016-09-07,MOEX,129.3
2016-09-08,MOEX,129.2
2016-09-09,MOEX,126.55
2016-09-12,MOEX,126.67
2016-09-13,MOEX,122.19
2016-09-14,MOEX,121.5
2016-09-15,MOEX,122.39
2016-09-16,MOEX,122.99
2016-09-19,MOEX,127.3
2016-09-20,MOEX,127.5
2016-09-21,MOEX,127.31
2016-09-22,MOEX,130.89
2016-09-23,MOEX,129.6
2016-09-26,MOEX,127.45
2016-09-27,MOEX,123
2016-09-28,MOEX,123.89
2016-09-29,MOEX,125.18
2016-09-30,MOEX,126.6
2016-10-03,MOEX,127.67
2016-10-04,MOEX,120.2
2016-10-05,MOEX,122.6
2016-10-06,MOEX,122.25
2016-10-07,MOEX,121.67
2016-10-10,MOEX,123.29
2016-10-11,MOEX,124
